,label,vector
1954,/content/drive/My Drive/faces94/male/rnpwil/rnpwil.4.jpg,[41 90 58 ... 26 67 52]
1955,/content/drive/My Drive/faces94/male/rnpwil/rnpwil.5.jpg,[42 92 60 ... 22 65 50]
1956,/content/drive/My Drive/faces94/male/rnpwil/rnpwil.7.jpg,[42 92 62 ... 24 66 54]
1957,/content/drive/My Drive/faces94/male/rnpwil/rnpwil.8.jpg,[43 93 63 ... 23 66 51]
1958,/content/drive/My Drive/faces94/male/rnpwil/rnpwil.9.jpg,[37 91 61 ... 25 66 51]
1959,/content/drive/My Drive/faces94/male/rnpwil/rnpwil.6.jpg,[ 83 187 116 ...  45  98  77]
1960,/content/drive/My Drive/faces94/male/rarobi/rarobi.1.jpg,[ 86 189 121 ...  45 117  92]
1961,/content/drive/My Drive/faces94/male/rarobi/rarobi.10.jpg,[ 83 189 122 ...  53  64  55]
1962,/content/drive/My Drive/faces94/male/rarobi/rarobi.13.jpg,[ 79 186 123 ...  43  84  71]
1963,/content/drive/My Drive/faces94/male/rarobi/rarobi.12.jpg,[ 81 187 120 ...  43 104  79]
1964,/content/drive/My Drive/faces94/male/rarobi/rarobi.11.jpg,[ 90 191 123 ...  63  58  61]
1965,/content/drive/My Drive/faces94/male/rarobi/rarobi.14.jpg,[ 82 192 119 ...  68  60  62]
1966,/content/drive/My Drive/faces94/male/rarobi/rarobi.19.jpg,[ 88 193 122 ...  80  60  59]
1967,/content/drive/My Drive/faces94/male/rarobi/rarobi.18.jpg,[ 84 194 119 ...  73  56  59]
1968,/content/drive/My Drive/faces94/male/rarobi/rarobi.15.jpg,[ 81 190 123 ...  67  57  62]
1969,/content/drive/My Drive/faces94/male/rarobi/rarobi.17.jpg,[ 81 190 121 ...  73  58  60]
1970,/content/drive/My Drive/faces94/male/rarobi/rarobi.16.jpg,[ 78 187 119 ...  46  99  75]
1971,/content/drive/My Drive/faces94/male/rarobi/rarobi.2.jpg,[ 88 191 120 ...  74  62  64]
1972,/content/drive/My Drive/faces94/male/rarobi/rarobi.20.jpg,[ 83 186 118 ...  45 104  82]
1973,/content/drive/My Drive/faces94/male/rarobi/rarobi.3.jpg,[ 86 187 119 ...  51 103  87]
1974,/content/drive/My Drive/faces94/male/rarobi/rarobi.5.jpg,[ 76 186 120 ...  49  98  83]
1975,/content/drive/My Drive/faces94/male/rarobi/rarobi.4.jpg,[ 84 187 119 ...  46 125  99]
1976,/content/drive/My Drive/faces94/male/rarobi/rarobi.6.jpg,[ 83 186 118 ...  50 126  99]
1977,/content/drive/My Drive/faces94/male/rarobi/rarobi.7.jpg,[ 83 186 118 ...  51 127  98]
1978,/content/drive/My Drive/faces94/male/rarobi/rarobi.8.jpg,[ 85 188 120 ...  47 122  95]
1979,/content/drive/My Drive/faces94/male/rarobi/rarobi.9.jpg,[45 99 64 ... 26 74 58]
1980,/content/drive/My Drive/faces94/male/rmcoll/rmcoll.1.jpg,[42 99 60 ... 28 74 61]
1981,/content/drive/My Drive/faces94/male/rmcoll/rmcoll.10.jpg,[43 97 64 ... 25 77 60]
1982,/content/drive/My Drive/faces94/male/rmcoll/rmcoll.15.jpg,[43 98 63 ... 22 76 59]
1983,/content/drive/My Drive/faces94/male/rmcoll/rmcoll.17.jpg,[45 96 64 ... 27 76 56]
1984,/content/drive/My Drive/faces94/male/rmcoll/rmcoll.18.jpg,[38 98 66 ... 22 75 62]
1985,/content/drive/My Drive/faces94/male/rmcoll/rmcoll.12.jpg,[44 98 64 ... 28 77 61]
1986,/content/drive/My Drive/faces94/male/rmcoll/rmcoll.13.jpg,[44 98 62 ... 27 74 58]
1987,/content/drive/My Drive/faces94/male/rmcoll/rmcoll.11.jpg,[46 96 64 ... 28 74 61]
1988,/content/drive/My Drive/faces94/male/rmcoll/rmcoll.14.jpg,[43 96 63 ... 25 76 56]
1989,/content/drive/My Drive/faces94/male/rmcoll/rmcoll.19.jpg,[44 98 63 ... 26 75 59]
1990,/content/drive/My Drive/faces94/male/rmcoll/rmcoll.16.jpg,[44 97 64 ... 25 74 60]
1991,/content/drive/My Drive/faces94/male/rmcoll/rmcoll.2.jpg,[42 99 60 ... 26 75 59]
1992,/content/drive/My Drive/faces94/male/rmcoll/rmcoll.20.jpg,[46 97 63 ... 26 74 56]
1993,/content/drive/My Drive/faces94/male/rmcoll/rmcoll.3.jpg,[43 98 65 ... 26 74 56]
1994,/content/drive/My Drive/faces94/male/rmcoll/rmcoll.4.jpg,[44 98 63 ... 28 75 59]
1995,/content/drive/My Drive/faces94/male/rmcoll/rmcoll.6.jpg,[42 98 63 ... 26 76 58]
1996,/content/drive/My Drive/faces94/male/rmcoll/rmcoll.5.jpg,[45 98 65 ... 26 76 58]
1997,/content/drive/My Drive/faces94/male/rmcoll/rmcoll.9.jpg,[46 98 64 ... 24 76 59]
1998,/content/drive/My Drive/faces94/male/rmcoll/rmcoll.8.jpg,[46 96 64 ... 29 76 60]
1999,/content/drive/My Drive/faces94/male/rmcoll/rmcoll.7.jpg,[ 99 230 154 ... 206 248 253]
2000,/content/drive/My Drive/faces94/male/swewin/swewin.11.jpg,[ 95 231 150 ... 217 250 254]
2001,/content/drive/My Drive/faces94/male/swewin/swewin.12.jpg,[ 91 230 156 ... 201 245 254]
2002,/content/drive/My Drive/faces94/male/swewin/swewin.10.jpg,[ 91 231 154 ... 200 241 251]
2003,/content/drive/My Drive/faces94/male/swewin/swewin.1.jpg,[ 95 231 153 ... 215 247 253]
2004,/content/drive/My Drive/faces94/male/swewin/swewin.13.jpg,[ 94 231 151 ... 203 248 253]
2005,/content/drive/My Drive/faces94/male/swewin/swewin.14.jpg,[ 96 232 151 ... 206 248 253]
2006,/content/drive/My Drive/faces94/male/swewin/swewin.15.jpg,[ 96 233 154 ... 203 248 255]
2007,/content/drive/My Drive/faces94/male/swewin/swewin.17.jpg,[ 95 232 150 ... 205 245 255]
2008,/content/drive/My Drive/faces94/male/swewin/swewin.18.jpg,[ 96 231 153 ... 203 248 253]
2009,/content/drive/My Drive/faces94/male/swewin/swewin.19.jpg,[ 99 230 155 ... 202 249 255]
2010,/content/drive/My Drive/faces94/male/swewin/swewin.16.jpg,[ 93 232 152 ... 200 243 253]
2011,/content/drive/My Drive/faces94/male/swewin/swewin.2.jpg,[ 97 232 154 ... 209 245 254]
2012,/content/drive/My Drive/faces94/male/swewin/swewin.6.jpg,[ 94 229 153 ... 200 247 254]
2013,/content/drive/My Drive/faces94/male/swewin/swewin.7.jpg,[100 229 157 ... 202 248 255]
2014,/content/drive/My Drive/faces94/male/swewin/swewin.8.jpg,[ 91 233 151 ... 213 249 254]
2015,/content/drive/My Drive/faces94/male/swewin/swewin.20.jpg,[ 93 229 151 ... 204 239 253]
2016,/content/drive/My Drive/faces94/male/swewin/swewin.3.jpg,[ 91 234 150 ... 202 245 254]
2017,/content/drive/My Drive/faces94/male/swewin/swewin.4.jpg,[ 94 231 150 ... 201 246 254]
2018,/content/drive/My Drive/faces94/male/swewin/swewin.5.jpg,[ 99 229 155 ... 200 245 254]
2019,/content/drive/My Drive/faces94/male/swewin/swewin.9.jpg,[ 71 180 118 ...  41  28  58]
2020,/content/drive/My Drive/faces94/male/smrobb/smrobb.1.jpg,[ 72 176 115 ...  15  13  17]
2021,/content/drive/My Drive/faces94/male/smrobb/smrobb.10.jpg,[ 73 176 115 ...  13  14  17]
2022,/content/drive/My Drive/faces94/male/smrobb/smrobb.11.jpg,[ 74 178 117 ...  19  15  27]
2023,/content/drive/My Drive/faces94/male/smrobb/smrobb.16.jpg,[ 70 175 118 ...  15  15  18]
2024,/content/drive/My Drive/faces94/male/smrobb/smrobb.13.jpg,[ 73 176 118 ...  15  15  19]
2025,/content/drive/My Drive/faces94/male/smrobb/smrobb.12.jpg,[ 70 177 115 ...  18  14  25]
2026,/content/drive/My Drive/faces94/male/smrobb/smrobb.15.jpg,[ 75 176 113 ...  14  16  18]
2027,/content/drive/My Drive/faces94/male/smrobb/smrobb.14.jpg,[ 72 176 118 ...  20  17  29]
2028,/content/drive/My Drive/faces94/male/smrobb/smrobb.17.jpg,[ 70 177 114 ...  24  19  38]
2029,/content/drive/My Drive/faces94/male/smrobb/smrobb.19.jpg,[ 81 178 112 ...  24  19  37]
2030,/content/drive/My Drive/faces94/male/smrobb/smrobb.2.jpg,[ 73 180 118 ...  22  18  35]
2031,/content/drive/My Drive/faces94/male/smrobb/smrobb.18.jpg,[ 70 180 116 ...  26  19  37]
2032,/content/drive/My Drive/faces94/male/smrobb/smrobb.20.jpg,[ 78 176 116 ...  20  15  32]
2033,/content/drive/My Drive/faces94/male/smrobb/smrobb.3.jpg,[ 74 179 116 ...  19  17  28]
2034,/content/drive/My Drive/faces94/male/smrobb/smrobb.4.jpg,[ 70 176 117 ...  19  17  33]
2035,/content/drive/My Drive/faces94/male/smrobb/smrobb.5.jpg,[ 74 177 119 ...  17  13  25]
2036,/content/drive/My Drive/faces94/male/smrobb/smrobb.6.jpg,[ 70 179 117 ...  12  13  17]
2037,/content/drive/My Drive/faces94/male/smrobb/smrobb.7.jpg,[ 70 176 116 ...  14  14  20]
2038,/content/drive/My Drive/faces94/male/smrobb/smrobb.8.jpg,[ 70 173 119 ...  13  11  13]
2039,/content/drive/My Drive/faces94/male/smrobb/smrobb.9.jpg,[ 60 153 102 ...  73 113 147]
2040,/content/drive/My Drive/faces94/male/sjbeck/sjbeck.1.jpg,[ 57 154 104 ...  69  93 135]
2041,/content/drive/My Drive/faces94/male/sjbeck/sjbeck.10.jpg,[ 60 152 105 ...  62  89 131]
2042,/content/drive/My Drive/faces94/male/sjbeck/sjbeck.12.jpg,[ 62 154 103 ...  60  88 127]
2043,/content/drive/My Drive/faces94/male/sjbeck/sjbeck.17.jpg,[ 59 154 103 ...  54  77 112]
2044,/content/drive/My Drive/faces94/male/sjbeck/sjbeck.18.jpg,[ 63 152 102 ...  64  90 131]
2045,/content/drive/My Drive/faces94/male/sjbeck/sjbeck.11.jpg,[ 67 150 101 ...  54  79 119]
2046,/content/drive/My Drive/faces94/male/sjbeck/sjbeck.19.jpg,[ 63 156 102 ...  61  89 130]
2047,/content/drive/My Drive/faces94/male/sjbeck/sjbeck.16.jpg,[ 65 151 102 ...  72  99 139]
2048,/content/drive/My Drive/faces94/male/sjbeck/sjbeck.13.jpg,[ 61 153 100 ...  73 102 139]
2049,/content/drive/My Drive/faces94/male/sjbeck/sjbeck.14.jpg,[ 66 154 105 ...  63  88 130]
2050,/content/drive/My Drive/faces94/male/sjbeck/sjbeck.15.jpg,[ 63 152 102 ...  80 112 146]
2051,/content/drive/My Drive/faces94/male/sjbeck/sjbeck.2.jpg,[ 62 155 104 ...  54  79 121]
2052,/content/drive/My Drive/faces94/male/sjbeck/sjbeck.20.jpg,[ 58 151 102 ...  74 115 147]
2053,/content/drive/My Drive/faces94/male/sjbeck/sjbeck.4.jpg,[ 62 151 101 ...  76 109 144]
2054,/content/drive/My Drive/faces94/male/sjbeck/sjbeck.3.jpg,[ 64 149 101 ...  76 106 147]
2055,/content/drive/My Drive/faces94/male/sjbeck/sjbeck.6.jpg,[ 58 152 101 ...  79 111 142]
2056,/content/drive/My Drive/faces94/male/sjbeck/sjbeck.5.jpg,[ 64 150 100 ...  71  99 136]
2057,/content/drive/My Drive/faces94/male/sjbeck/sjbeck.9.jpg,[ 62 156  99 ...  69 102 139]
2058,/content/drive/My Drive/faces94/male/sjbeck/sjbeck.7.jpg,[ 64 152 105 ...  65  99 142]
2059,/content/drive/My Drive/faces94/male/sjbeck/sjbeck.8.jpg,[ 42 103  67 ...  26  87  69]
2060,/content/drive/My Drive/faces94/male/saedwa/saedwa.1.jpg,[ 45 109  73 ...  29  91  73]
2061,/content/drive/My Drive/faces94/male/saedwa/saedwa.11.jpg,[ 43 107  71 ...  26  90  70]
2062,/content/drive/My Drive/faces94/male/saedwa/saedwa.17.jpg,[ 44 110  69 ...  29  93  71]
2063,/content/drive/My Drive/faces94/male/saedwa/saedwa.12.jpg,[ 44 108  72 ...  28  93  68]
2064,/content/drive/My Drive/faces94/male/saedwa/saedwa.18.jpg,[ 43 107  72 ...  29  90  72]
2065,/content/drive/My Drive/faces94/male/saedwa/saedwa.10.jpg,[ 43 107  71 ...  32  92  71]
2066,/content/drive/My Drive/faces94/male/saedwa/saedwa.15.jpg,[ 44 108  72 ...  31  93  71]
2067,/content/drive/My Drive/faces94/male/saedwa/saedwa.16.jpg,[ 44 108  72 ...  30  93  74]
2068,/content/drive/My Drive/faces94/male/saedwa/saedwa.13.jpg,[ 42 109  72 ...  28  92  71]
2069,/content/drive/My Drive/faces94/male/saedwa/saedwa.14.jpg,[ 43 105  69 ...  28  86  68]
2070,/content/drive/My Drive/faces94/male/saedwa/saedwa.2.jpg,[ 50 107  74 ...  30  92  74]
2071,/content/drive/My Drive/faces94/male/saedwa/saedwa.20.jpg,[ 43 104  70 ...  29  88  64]
2072,/content/drive/My Drive/faces94/male/saedwa/saedwa.3.jpg,[ 45 109  73 ...  28  93  68]
2073,/content/drive/My Drive/faces94/male/saedwa/saedwa.19.jpg,[ 45 109  73 ...  26  92  73]
2074,/content/drive/My Drive/faces94/male/saedwa/saedwa.4.jpg,[ 44 111  74 ...  28  91  72]
2075,/content/drive/My Drive/faces94/male/saedwa/saedwa.5.jpg,[ 46 108  72 ...  29  90  72]
2076,/content/drive/My Drive/faces94/male/saedwa/saedwa.8.jpg,[ 50 108  73 ...  27  92  72]
2077,/content/drive/My Drive/faces94/male/saedwa/saedwa.7.jpg,[ 47 109  73 ...  29  92  72]
2078,/content/drive/My Drive/faces94/male/saedwa/saedwa.6.jpg,[ 46 108  72 ...  29  92  70]
2079,/content/drive/My Drive/faces94/male/saedwa/saedwa.9.jpg,[ 77 180 123 ...  43 120  88]
2080,/content/drive/My Drive/faces94/male/spletc/spletc.10.jpg,[ 75 178 121 ...  38 118  90]
2081,/content/drive/My Drive/faces94/male/spletc/spletc.15.jpg,[ 75 182 120 ...  40 121  94]
2082,/content/drive/My Drive/faces94/male/spletc/spletc.16.jpg,[ 75 178 121 ...  39 121  88]
2083,/content/drive/My Drive/faces94/male/spletc/spletc.1.jpg,[ 77 180 118 ...  38 121  92]
2084,/content/drive/My Drive/faces94/male/spletc/spletc.17.jpg,[ 78 181 124 ...  39 122  89]
2085,/content/drive/My Drive/faces94/male/spletc/spletc.11.jpg,[ 78 182 119 ...  37 118  91]
2086,/content/drive/My Drive/faces94/male/spletc/spletc.14.jpg,[ 74 179 122 ...  34 119  90]
2087,/content/drive/My Drive/faces94/male/spletc/spletc.12.jpg,[ 76 182 119 ...  41 121  92]
2088,/content/drive/My Drive/faces94/male/spletc/spletc.13.jpg,[ 77 178 122 ...  38 121  91]
2089,/content/drive/My Drive/faces94/male/spletc/spletc.18.jpg,[ 74 181 119 ...  40 121  91]
2090,/content/drive/My Drive/faces94/male/spletc/spletc.19.jpg,[ 71 177 121 ...  41 121  92]
2091,/content/drive/My Drive/faces94/male/spletc/spletc.20.jpg,[ 80 178 124 ...  39 121  92]
2092,/content/drive/My Drive/faces94/male/spletc/spletc.3.jpg,[ 73 180 123 ...  38 119  94]
2093,/content/drive/My Drive/faces94/male/spletc/spletc.2.jpg,[ 78 183 122 ...  39 120  93]
2094,/content/drive/My Drive/faces94/male/spletc/spletc.4.jpg,[ 76 183 120 ...  39 119  91]
2095,/content/drive/My Drive/faces94/male/spletc/spletc.8.jpg,[ 71 181 123 ...  40 121  92]
2096,/content/drive/My Drive/faces94/male/spletc/spletc.7.jpg,[ 74 184 124 ...  39 118  94]
2097,/content/drive/My Drive/faces94/male/spletc/spletc.5.jpg,[ 78 178 120 ...  38 121  90]
2098,/content/drive/My Drive/faces94/male/spletc/spletc.6.jpg,[ 74 182 123 ...  34 117  92]
2099,/content/drive/My Drive/faces94/male/spletc/spletc.9.jpg,[ 62 140  93 ...  34  94  70]
2100,/content/drive/My Drive/faces94/male/sidick/sidick.1.jpg,[ 61 143  94 ...  32  93  72]
2101,/content/drive/My Drive/faces94/male/sidick/sidick.10.jpg,[ 62 138  90 ...  33  95  70]
2102,/content/drive/My Drive/faces94/male/sidick/sidick.11.jpg,[ 62 143  94 ...  33  95  73]
2103,/content/drive/My Drive/faces94/male/sidick/sidick.12.jpg,[ 62 144  95 ...  31  96  74]
2104,/content/drive/My Drive/faces94/male/sidick/sidick.14.jpg,[ 59 143  95 ...  32  94  70]
2105,/content/drive/My Drive/faces94/male/sidick/sidick.13.jpg,[ 62 144  95 ...  31  94  72]
2106,/content/drive/My Drive/faces94/male/sidick/sidick.15.jpg,[ 62 144  95 ...  32  95  75]
2107,/content/drive/My Drive/faces94/male/sidick/sidick.16.jpg,[ 58 144  96 ...  34  96  74]
2108,/content/drive/My Drive/faces94/male/sidick/sidick.17.jpg,[ 60 141  95 ...  34  97  69]
2109,/content/drive/My Drive/faces94/male/sidick/sidick.3.jpg,[ 59 143  95 ...  30  93  69]
2110,/content/drive/My Drive/faces94/male/sidick/sidick.4.jpg,[ 60 143  90 ...  32  97  72]
2111,/content/drive/My Drive/faces94/male/sidick/sidick.6.jpg,[ 60 142  93 ...  34  95  70]
2112,/content/drive/My Drive/faces94/male/sidick/sidick.20.jpg,[ 58 142  94 ...  30  93  71]
2113,/content/drive/My Drive/faces94/male/sidick/sidick.19.jpg,[ 62 141  92 ...  32  94  70]
2114,/content/drive/My Drive/faces94/male/sidick/sidick.18.jpg,[ 61 140  91 ...  34  94  73]
2115,/content/drive/My Drive/faces94/male/sidick/sidick.2.jpg,[ 58 142  94 ...  31  95  71]
2116,/content/drive/My Drive/faces94/male/sidick/sidick.7.jpg,[ 59 141  92 ...  35  95  74]
2117,/content/drive/My Drive/faces94/male/sidick/sidick.5.jpg,[ 60 142  93 ...  33  93  74]
2118,/content/drive/My Drive/faces94/male/sidick/sidick.8.jpg,[ 62 144  92 ...  33  96  70]
2119,/content/drive/My Drive/faces94/male/sidick/sidick.9.jpg,[115 248 155 ...  42 127  98]
2120,/content/drive/My Drive/faces94/male/saduah/saduah.1.jpg,[112 242 153 ...  39 123  94]
2121,/content/drive/My Drive/faces94/male/saduah/saduah.10.jpg,[114 243 152 ...  38 122  94]
2122,/content/drive/My Drive/faces94/male/saduah/saduah.11.jpg,[112 245 157 ...  39 121  96]
2123,/content/drive/My Drive/faces94/male/saduah/saduah.13.jpg,[112 245 152 ...  42 124  94]
2124,/content/drive/My Drive/faces94/male/saduah/saduah.14.jpg,[115 245 157 ...  41 125  95]
2125,/content/drive/My Drive/faces94/male/saduah/saduah.12.jpg,[112 245 153 ...  41 127  97]
2126,/content/drive/My Drive/faces94/male/saduah/saduah.15.jpg,[115 247 157 ...  37 128  98]
2127,/content/drive/My Drive/faces94/male/saduah/saduah.16.jpg,[110 249 158 ...  40 127  98]
2128,/content/drive/My Drive/faces94/male/saduah/saduah.20.jpg,[114 247 150 ...  39 129 100]
2129,/content/drive/My Drive/faces94/male/saduah/saduah.3.jpg,[111 246 153 ...  40 126  93]
2130,/content/drive/My Drive/faces94/male/saduah/saduah.4.jpg,[112 244 157 ...  38 125  97]
2131,/content/drive/My Drive/faces94/male/saduah/saduah.5.jpg,[113 244 158 ...  43 128  99]
2132,/content/drive/My Drive/faces94/male/saduah/saduah.19.jpg,[111 247 152 ...  42 127  98]
2133,/content/drive/My Drive/faces94/male/saduah/saduah.18.jpg,[116 244 156 ...  39 126  97]
2134,/content/drive/My Drive/faces94/male/saduah/saduah.2.jpg,[113 246 158 ...  43 125 102]
2135,/content/drive/My Drive/faces94/male/saduah/saduah.17.jpg,[120 244 154 ...  40 127  95]
2136,/content/drive/My Drive/faces94/male/saduah/saduah.6.jpg,[117 245 156 ...  44 125  96]
2137,/content/drive/My Drive/faces94/male/saduah/saduah.7.jpg,[107 248 154 ...  39 125  96]
2138,/content/drive/My Drive/faces94/male/saduah/saduah.8.jpg,[112 247 150 ...  40 125  96]
2139,/content/drive/My Drive/faces94/male/saduah/saduah.9.jpg,[ 87 197 129 ...  38 136 104]
2140,/content/drive/My Drive/faces94/male/skumar/skumar.10.jpg,[ 85 198 130 ...  38 136 101]
2141,/content/drive/My Drive/faces94/male/skumar/skumar.11.jpg,[ 84 192 124 ...  42 138 103]
2142,/content/drive/My Drive/faces94/male/skumar/skumar.1.jpg,[ 85 198 131 ...  43 136 104]
2143,/content/drive/My Drive/faces94/male/skumar/skumar.12.jpg,[ 83 196 130 ...  39 138 105]
2144,/content/drive/My Drive/faces94/male/skumar/skumar.13.jpg,[ 80 195 128 ...  40 119  89]
2145,/content/drive/My Drive/faces94/male/skumar/skumar.14.jpg,[ 81 198 129 ...   6  28  20]
2146,/content/drive/My Drive/faces94/male/skumar/skumar.16.jpg,[ 81 199 130 ...  18  66  51]
2147,/content/drive/My Drive/faces94/male/skumar/skumar.15.jpg,[ 83 198 133 ...   7  31  20]
2148,/content/drive/My Drive/faces94/male/skumar/skumar.17.jpg,[ 85 198 130 ...   7  43  33]
2149,/content/drive/My Drive/faces94/male/skumar/skumar.18.jpg,[ 87 198 135 ...   5  34  26]
2150,/content/drive/My Drive/faces94/male/skumar/skumar.19.jpg,[ 79 189 130 ...  39 129 100]
2151,/content/drive/My Drive/faces94/male/skumar/skumar.3.jpg,[ 92 197 131 ...   7  38  27]
2152,/content/drive/My Drive/faces94/male/skumar/skumar.20.jpg,[ 83 190 123 ...  44 131 102]
2153,/content/drive/My Drive/faces94/male/skumar/skumar.2.jpg,[ 77 190 122 ...  41 132 101]
2154,/content/drive/My Drive/faces94/male/skumar/skumar.6.jpg,[ 79 193 123 ...  38 120  96]
2155,/content/drive/My Drive/faces94/male/skumar/skumar.4.jpg,[ 79 191 126 ...  44 119  98]
2156,/content/drive/My Drive/faces94/male/skumar/skumar.5.jpg,[ 78 196 127 ...  42 138 107]
2157,/content/drive/My Drive/faces94/male/skumar/skumar.7.jpg,[ 82 198 129 ...  37 137 102]
2158,/content/drive/My Drive/faces94/male/skumar/skumar.8.jpg,[ 84 198 128 ...  38 135 108]
2159,/content/drive/My Drive/faces94/male/skumar/skumar.9.jpg,[ 82 185 118 ...  32 103  77]
2160,/content/drive/My Drive/faces94/male/svkriz/svkriz.1.jpg,[ 78 188 116 ...  33 106  80]
2161,/content/drive/My Drive/faces94/male/svkriz/svkriz.10.jpg,[ 80 187 118 ...  32 106  79]
2162,/content/drive/My Drive/faces94/male/svkriz/svkriz.11.jpg,[ 79 188 120 ...  34 104  81]
2163,/content/drive/My Drive/faces94/male/svkriz/svkriz.13.jpg,[ 84 187 118 ...  32 105  78]
2164,/content/drive/My Drive/faces94/male/svkriz/svkriz.14.jpg,[ 78 187 118 ...  31 105  77]
2165,/content/drive/My Drive/faces94/male/svkriz/svkriz.15.jpg,[ 76 187 119 ...  30 107  80]
2166,/content/drive/My Drive/faces94/male/svkriz/svkriz.12.jpg,[ 72 183 115 ...  28 102  79]
2167,/content/drive/My Drive/faces94/male/svkriz/svkriz.16.jpg,[ 81 184 120 ...  27 103  79]
2168,/content/drive/My Drive/faces94/male/svkriz/svkriz.17.jpg,[ 82 185 120 ...  30 105  78]
2169,/content/drive/My Drive/faces94/male/svkriz/svkriz.19.jpg,[ 78 185 116 ...  30 103  77]
2170,/content/drive/My Drive/faces94/male/svkriz/svkriz.2.jpg,[ 78 186 119 ...  28 105  78]
2171,/content/drive/My Drive/faces94/male/svkriz/svkriz.18.jpg,[ 85 188 120 ...  28 105  77]
2172,/content/drive/My Drive/faces94/male/svkriz/svkriz.20.jpg,[ 82 184 122 ...  29 103  79]
2173,/content/drive/My Drive/faces94/male/svkriz/svkriz.3.jpg,[ 81 186 120 ...  30 104  75]
2174,/content/drive/My Drive/faces94/male/svkriz/svkriz.5.jpg,[ 74 184 119 ...  30 104  77]
2175,/content/drive/My Drive/faces94/male/svkriz/svkriz.6.jpg,[ 75 185 119 ...  29 104  76]
2176,/content/drive/My Drive/faces94/male/svkriz/svkriz.4.jpg,[ 82 186 121 ...  32 107  80]
2177,/content/drive/My Drive/faces94/male/svkriz/svkriz.7.jpg,[ 79 191 121 ...  34 104  81]
2178,/content/drive/My Drive/faces94/male/svkriz/svkriz.8.jpg,[ 79 188 120 ...  32 107  79]
2179,/content/drive/My Drive/faces94/male/svkriz/svkriz.9.jpg,[ 44 174 127 ...  54  33  35]
2180,/content/drive/My Drive/faces94/male/swsmit/swsmit.1.jpg,[ 40 177 127 ...  55  34  33]
2181,/content/drive/My Drive/faces94/male/swsmit/swsmit.10.jpg,[ 44 178 126 ...  57  33  33]
2182,/content/drive/My Drive/faces94/male/swsmit/swsmit.11.jpg,[ 43 176 125 ...  56  35  33]
2183,/content/drive/My Drive/faces94/male/swsmit/swsmit.12.jpg,[ 46 179 126 ...  57  34  35]
2184,/content/drive/My Drive/faces94/male/swsmit/swsmit.13.jpg,[ 46 186 133 ...  55  35  37]
2185,/content/drive/My Drive/faces94/male/swsmit/swsmit.18.jpg,[ 38 172 124 ...  53  32  33]
2186,/content/drive/My Drive/faces94/male/swsmit/swsmit.2.jpg,[ 45 183 135 ...  60  38  39]
2187,/content/drive/My Drive/faces94/male/swsmit/swsmit.20.jpg,[ 45 185 132 ...  55  36  37]
2188,/content/drive/My Drive/faces94/male/swsmit/swsmit.16.jpg,[ 42 185 128 ...  57  35  36]
2189,/content/drive/My Drive/faces94/male/swsmit/swsmit.15.jpg,[ 47 182 136 ...  62  37  35]
2190,/content/drive/My Drive/faces94/male/swsmit/swsmit.17.jpg,[ 45 178 127 ...  57  34  32]
2191,/content/drive/My Drive/faces94/male/swsmit/swsmit.14.jpg,[ 43 172 121 ...  55  34  36]
